bgc id,compound name,smiles,database ids
BGC0001278,T-2 Toxin,CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H]([C@H]([C@H]([C@]34CO4)O2)O)OC(=O)C)C)COC(=O)C,pubchem:442400
BGC0001278,3-acetyl T-2 toxin,CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H](C[C@H]([C@H]([C@]34CO4)O2)OC(=O)C)OC(=O)C)C)COC(=O)C,pubchem:76333597
BGC0001278,trichodiene,CC1=CC[C@@](CC1)(C)[C@]2(CCCC2=C)C,
BGC0001279,deoxysambucinol,CC1=CC23[C@](CC1)([C@]4(CC[C@H]([C@]4(O2)CO)O3)C)C,pubchem:190753
BGC0001279,sambucinol,CC1=CC23C(CC1)([C@]4(CC(C(C4(O2)CO)O3)O)C)C,pubchem:356939
BGC0001279,Roridin E,[H][C@]12C[C@@]3([H])OC(=O)\C=C/C=C/[C@@]([H])(OCC\C(C)=C\C(=O)OC[C@@]4(CCC(C)=C[C@@]4([H])O1)[C@]3(C)[C@]21CO1)[C@@H](C)O,npatlas:10487;pubchem:44593339
BGC0001280,betaenone C,CCC(C)C1C(C2C(CC(CC2C(=O)C1(C)O)(C)O)C)(C)C(=O)/C=C\O,pubchem:71308160
BGC0001280,betaenone A,CCC(C)C1C2(C3C(CC(CC3C(C1(C)O)(/C(=C/O)/C2=O)O)(C)O)C)C,pubchem:5478031
BGC0001281,ustilagic acid,CCCC(CC(=O)OC1[C@H]([C@@H](C(O[C@H]1O[C@H]2[C@@H](C([C@@H](OC2COC(=O)C)OCC(CCCCCCCCCCCCC(C(=O)O)O)O)O)O)CO)O)O)O,pubchem:52922086
BGC0001282,Lolitriol,CC(C)(O)[C@H]1O[C@H]2CC[C@]3(C)[C@]4(C)[C@H](CC5=C4NC4=C5C5=C(C=C4)C(=O)[C@@H]4[C@@H](C5)C(C)(C)OC4(C)C)CC[C@@]3(O)[C@]22OC2[C@@H]1O,npatlas:16492;pubchem:72734303
BGC0001283,Arsono-polyketide,,
BGC0001284,alternariol,,
BGC0001285,Pseudopyronine A,CCCCCCC1=C(O)CC(CCCCC)OC1=O,npatlas:1300;chemspider:10480437
BGC0001285,Pseudopyronine B,CCCCCCCC1=CC(=O)C(O)(CCCCCC)O1,npatlas:7296;chemspider:10480436
BGC0001286,itaconic acid,C=C(CC(=O)O)C(=O)O,pubchem:811
BGC0001287,Chaxamycin A,C[C@H]1\C=C\C=C/C(=O)NC2=C(C)C(=O)C3=C(C(O)=C(C)C(O)=C3C2=O)C(=O)\C(C)=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@H]1O,npatlas:15733;pubchem:53344650
BGC0001287,Chaxamycin B,C[C@H]1\C=C\C=C/C(=O)NC2=C(C)C(=O)C3=C(C(O)=C(C)C=C3C2=O)C(=O)\C(C)=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@H]1O,npatlas:253;pubchem:53344651
BGC0001287,Chaxamycin C,C[C@H]1\C=C\C=C/C(=O)NC2=C(C)C(=O)C3=C(C(O)=C(C)C(O)=C3C2=O)C(=O)\C(C)=C\[C@H](CO)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@H]1O,npatlas:13936;pubchem:53344652
BGC0001287,Chaxamycin D,C[C@@H]1\C=C\C=C/C(=O)NC2=C(C)C(=O)C3=C4[C@H](O)[C@@](C)(OC4=C(C)C(O)=C3C2=O)O\C=C\[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H]1O,npatlas:7450;pubchem:53344649
BGC0001288,Maklamicin,[H][C@@]12C[C@@H](C)CC[C@@]1([H])[C@]1(C)C(=O)C3=C(O)[C@@]4(C[C@@H](C[C@@H](C)O)C(CO)=C[C@@]4(C)C\C=C\[C@@H](C)[C@]1([H])C=C2)OC3=O,npatlas:1191;pubchem:101796870
BGC0001289,penisin,,
BGC0001290,Emericellamide A,CCCCCC[C@H](C)[C@H]1OC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H]1C)C(C)C,npatlas:18260;pubchem:16216151
BGC0001290,Emericellamide B,CCCCCC[C@H](C)C[C@H](C)[C@H]1OC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H]1C)C(C)C,npatlas:10689;pubchem:16216152
BGC0001291,enterocin NKR-5-3B,,
BGC0001292,A33853,C1=CC(=C(C(=C1)O)NC(=O)C2=C(C=CC=N2)O)C3=NC4=C(C=CC=C4O3)C(=O)O,pubchem:133379
BGC0001293,Cyclizidine,[H][C@]12[C@@H]3O[C@@H]3CCN1[C@@H](\C=C(/C)\C=C\C1CC1)[C@H](O)[C@@]2(C)O,npatlas:6699;pubchem:101788223
BGC0001294,7-prenylisatin,CC(C)=CCC1=CC=CC2=C1NC(=O)C2=O,npatlas:14784
BGC0001295,Cremeomycin,COC1=CC=C(C(O)=O)C(=O)C1=[N+]=[N-],npatlas:6413;pubchem:54704722
BGC0001296,Streptazone E,C\C=C\C=C1/C=CC2=C1C(=O)CCN2,npatlas:5197
BGC0001297,WS9326,,
BGC0001298,4-Z-annimycin,,
BGC0001299,Chlorotonil A,[H][C@@]12CC(C)=C[C@@H](C)[C@@]1([H])[C@]1([H])C(=O)C(Cl)(Cl)C(=O)[C@H](C)C(=O)O[C@@H](C)\C=C\C=C/[C@@H](C)[C@]1([H])C=C2,npatlas:5497
BGC0001300,Anthracimycin,[H][C@]12CC(C)=CC[C@]1([H])[C@@]1([H])\C(O)=C\C(=O)[C@@H](C)C(=O)O[C@H](C)\C=C\C=C/[C@@H](C)[C@@]1([H])C=C2,npatlas:874
BGC0001301,anthracimycin,,
BGC0001302,lomofungin,COC(=O)C1=C2C(=C(C=C1)O)NC3=C(C(=CC(=O)C3=N2)O)C=O,pubchem:5351222
BGC0001303,Lobosamide A,C[C@H]1CC=CC=C(C)C=C(C)C=C\C=C/[C@H](O)C[C@H](O)[C@@H](O)[C@H](O)[C@@H](C)C=CC=CC=CC(=O)N1,npatlas:1294
BGC0001303,Lobosamide B,C[C@H]1CC=CC=C(C)C=C(C)C=C\C=C\[C@H](O)C[C@H](O)[C@@H](O)[C@H](O)[C@@H](C)C=CC=CC=CC(=O)N1,npatlas:15369
BGC0001303,Lobosamide C,C[C@H]1CC=CC=C(C)C=C(C)C=C\C=C/[C@H](O)C[C@H](O)C[C@H](O)[C@@H](C)C=CC=CC=CC(=O)N1,npatlas:1511
BGC0001304,aflavarin,CC1=CC(=C(C2=C1C(=CC(=O)O2)OC)C3=C(C4=C(C=C(C=C4CO)OC)OC3=O)OC)OC,pubchem:44584646
BGC0001305,fujikurin A,,
BGC0001305,Fujikurin B,CCC(C)C(=C1C(=O)C(C(OC1=O)C)CO)O,pubchem:132558392
BGC0001305,Fujikurin C,CCC(C)C(=C1C(=O)C(C(OC1=O)C)C)O,pubchem:132558393
BGC0001305,Fujikurin D,CCC(C)C(\O)=C1/C(=O)OC(C)C(C)C1=O,npatlas:4349;pubchem:122183676
BGC0001306,asperipin 2a,,
BGC0001307,chaxapeptin,,
BGC0001308,simocyclinone D9,,
BGC0001308,simocyclinone D10,,
BGC0001308,simocyclinone D11,,
BGC0001309,usnic acid,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O,
BGC0001310,naringenin,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,pubchem:932
BGC0001311,Flavecins,,
BGC0001312,Viscosin,CCCCCCCC(O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]1C(C)OC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](NC1=O)C(C)C)[C@@H](C)CC,npatlas:6108;pubchem:72937
BGC0001313,arabidiol-baruol,,
BGC0001314,tirucalla,C[C@@H](CCC=C(C)C)[C@@H]1CC[C@]2([C@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,pubchem:12302184
BGC0001315,cucurbitacin,,
BGC0001316,linamarin,CC(C)(C#N)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,
BGC0001316,lotaustralin,CC[C@](C)(C#N)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,pubchem:441467
BGC0001317,lupeol,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C,pubchem:259846
BGC0001318,linamarin,CC(C)(C#N)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,
BGC0001318,lotaustralin,,
BGC0001319,alpha-tomatine,C[C@H]1CC[C@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)C)C)C)NC1,pubchem:28523
BGC0001320,alpha-chaconine,C[C@H]1CC[C@@H]2[C@H]([C@H]3[C@@H](N2C1)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C,pubchem:442971
BGC0001320,alpha-solanine,C[C@H]1CC[C@@H]2[C@H]([C@H]3[C@@H](N2C1)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C,pubchem:9549171
BGC0001321,monoterpenes-diterpenes,,
BGC0001322,lycosantalonol,CC(=CCCC(C)(C(=O)CC[C@@]1(C2CC3C1(C3C2)C)C)O)C,pubchem:101900499
BGC0001323,monoterpenes-diterpenes,,
BGC0001324,monoterpenes-diterpenes,,
BGC0001325,noscapine,CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,pubchem:275196
BGC0001327,Rakicidin-A,CC(C)CCCCCCCCCCCC(C)C1OC(=O)C(NC(=O)CN(C)C(=O)\C=C/C(=C)NC(=O)C1C)C(O)C(N)=O,npatlas:19491
BGC0001327,Rakicidin-B,CC(C)CCCCCCCCCCCCC(C)C1OC(=O)C(NC(=O)CN(C)C(=O)\C=C/C(=C)NC(=O)C1C)C(O)C(N)=O,npatlas:12160
BGC0001328,Rakicidin A,CN(CC(N[C@@H]([C@@H](C(N)=O)O)C(OC([C@H](C)CCCCCCCCCCCC(C)C)[C@H](C)C(N1)=O)=O)=O)C(/C=C/C1=C)=O,
BGC0001328,Rakicidin B,CN(CC(N[C@@H]([C@@H](C(N)=O)O)C(OC([C@H](C)CCCCCCCCCCCCC(C)C)[C@H](C)C(N1)=O)=O)=O)C(/C=C/C1=C)=O,
BGC0001329,Rakicidin D,CN(CC(N[C@@H]([C@@H](C(N)=O)O)C(OC([C@H](C)CCCCCC)[C@H](C)C(N1)=O)=O)=O)C(/C=C/C1=C)=O,
BGC0001330,BE-43547A1,CC1C(OC(=O)CN(C(=O)/C=C/C(=C)NC(=O)CNC(=O)C(C1=O)(C)O)C)CCCCCCCCCCC(C)C,pubchem:9959574
BGC0001330,BE-43547A2,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCC)[C@@H]1C)=O)=O)=C,
BGC0001330,BE-43547B1,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCC(C)CC)[C@@H]1C)=O)=O)=C,
BGC0001330,BE-43547B2,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCC(C)C)[C@@H]1C)=O)=O)=C,
BGC0001330,BE-43547B3,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCCC)[C@@H]1C)=O)=O)=C,
BGC0001330,BE-43547C1,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCCCC)[C@@H]1C)=O)=O)=C,
BGC0001330,BE-43547C2,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCC(C)C)[C@@H]1C)=O)=O)=C,
BGC0001331,BE-43547A1,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCC(C)C)[C@@H]1C)=O)=O)=C,
BGC0001331,BE-43547A2,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCC)[C@@H]1C)=O)=O)=C,
BGC0001331,BE-43547B1,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCC(C)CC)[C@@H]1C)=O)=O)=C,
BGC0001331,BE-43547B2,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCC(C)C)[C@@H]1C)=O)=O)=C,
BGC0001331,BE-43547B3,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCCC)[C@@H]1C)=O)=O)=C,
BGC0001331,BE-43547C1,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCCCC)[C@@H]1C)=O)=O)=C,
BGC0001331,BE-43547C2,O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCC(C)C)[C@@H]1C)=O)=O)=C,
BGC0001332,microtermolide A,CCC[C@@H](C)[C@@H]1[C@H](C(=O)NC(=C)/C=C/C(=O)N[C@H](C(=O)N[C@@H](C(=O)O1)C(C)C)C)CCO,pubchem:60149579
BGC0001333,BE-54017,COC1=C2N(C3=CC=CC=C13)[C@]1(O)C(=O)N(C)C(=O)[C@]1(O)C1=C2N(C)C2=CC=C(Cl)C=C12,npatlas:5807;pubchem:66575233
BGC0001334,Caldoniamide A,COC1=C2N(C3=C1C=CC=C3)[C@]1(O)C(=O)N(C)C(=O)[C@]1(O)C1=C2NC2=C1C=C(Cl)C=C2,npatlas:11693
BGC0001334,Cladoniamide B,COC1=C2N(C3=C1C=C(Cl)C=C3)[C@]1(O)C(=O)N(C)C(=O)[C@]1(O)C1=C2NC2=C1C=C(Cl)C=C2,npatlas:3322;pubchem:25053151
BGC0001334,Cladoniamide C7,COC1=C2N(C3=C1C=CC=C3)[C@]1(O)C(=O)N(C)C(=O)[C@]1(O)C1=C2NC2=C1C=CC=C2,npatlas:7636
BGC0001334,Cladoniamide D,CNC(=O)[C@@]1(O)N2C3=C(C=CC=C3)C(OC)=C2C2=C(C3=C(N2)C=CC(Cl)=C3)C1=O,npatlas:13171;pubchem:25053152
BGC0001334,Cladoniamide E,CNC(=O)[C@@]1(O)N2C3=C(C=C(Cl)C=C3)C(OC)=C2C2=C(C3=C(N2)C=CC(Cl)=C3)C1=O,npatlas:2270;pubchem:25053149
BGC0001334,Cladoniamide F,CNC(=O)[C@]1(O)C2=C(NC3=C2C=C(Cl)C=C3)C2=C(OC)C3=C(C=CC=C3)N2C1=O,npatlas:12664;pubchem:25053218
BGC0001334,Cladoniamide G,CNC(=O)[C@]1(O)C2=C(NC3=C2C=C(Cl)C=C3)C2=C(OC)C3=C(C=CC(Cl)=C3)N2C1=O,npatlas:18144;pubchem:25053150
BGC0001335,borregomycin A,O=C1[C@]2(OC)N3C(C4=C([C@]2(OC)C(N1C)=O)C5=CC=C(Cl)C=C5N4)(O)C(C6=CC=C(Cl)C=C63)=O,
BGC0001335,borregomycin B,CN1C(=O)C2(C3=C(C4=C(C2(C1=O)OC)C5=C(N4)C=C(C=C5)Cl)NC6=C3C=CC(=C6)Cl)OC,pubchem:102196434
BGC0001335,borregomycin C,CN1C(=O)C2(C3=C(C4=C(C2(C1=O)OC)C5=C(N4)C=C(C=C5)Cl)NC6=C3C=CC(=C6)Cl)O,pubchem:102196435
BGC0001335,borregomycin D,CN1C(=O)C2(C3=C(C4=C(C2(C1=O)O)C5=C(N4)C=C(C=C5)Cl)NC6=C3C=CC(=C6)Cl)O,pubchem:102196436
BGC0001336,erdasporine A,O=C1C2=C(C(C(OC)=O)N1)C3=C(C4=C2C5=CC=CC=C5N4)NC6=CC=CC=C63,
BGC0001336,erdasporine B,COC(=O)C1=C2C(=CN1)C3=C(C4=C2C5=CC=CC=C5N4)NC6=CC=CC=C63,pubchem:102584106
BGC0001336,erdasporine C,COC(=O)C1C2=C3C4=CC=CC=C4NC3=C5C(=C2C(=O)N1)C6=CC=CC=C6N5,pubchem:102584107
BGC0001337,lazarimide A,O=C1[C@@]2(O)N3C(C4=C([C@@]2(O)C(N1C)=O)C5=CC(Cl)=CC=C5N4)=C(OC)C6=CC(O)=C(Cl)C=C63,
BGC0001337,lazarimide B,COC1=C2N(C3=C1C=CC(Cl)=C3)[C@]1(O)C(=O)N(C)C(=O)[C@]1(O)C1=C2NC2=C1C=C(Cl)C=C2,
BGC0001337,lazarimide C,O[C@@]12C(=O)NC(=O)[C@]1(O)C1=C(NC3=C1C=C(Cl)C=C3)C1=C2C2=C(N1)C=C(Cl)C=C2,
BGC0001338,Citrinin,C[C@@H]1OC=C2C(O)=C(C(O)=O)C(=O)C(C)=C2[C@H]1C,npatlas:14581;chemspider:10222475
BGC0001339,Squalestatin S1,CC[C@H](C)C[C@H](C)\C=C\C(=O)O[C@@H]1C[C@]2(CCC(=C)[C@@H](OC(C)=O)[C@H](C)CC3=CC=CC=C3)O[C@@]1(C(O)=O)[C@@](O)([C@H](O2)C(O)=O)C(O)=O,npatlas:11630;chemspider:4942838
BGC0001340,Byssochlamic acid,CCC[C@@H]1CC2=C(C[C@H](CC)CC3=C1C(=O)OC3=O)C(=O)OC2=O,npatlas:4332;pubchem:164723;chembl:3039421
BGC0001341,Valinomycin,CC(C)[C@@H]1NC(=O)C(C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,npatlas:6953;pubchem:3000706
BGC0001342,Cmc-thuggacin A,C/C=C(\C)/C=C(\C)/CC(C)C(C(C1C/C=C\C=C\C(CC(C(C2=NC(=CS2)/C=C(/C(=O)O1)\C)CO)O)O)O)O,pubchem:59317598
BGC0001342,Cmc-thuggacin B,C/C=C(\C)/C=C(\C)/CC(C)C1C(C(C/C=C\C=C\C(CC(C(C2=NC(=CS2)/C=C(/C(=O)O1)\C)CO)O)O)O)O,pubchem:59317595
BGC0001343,Aurachin A,[H][C@@]1(CC2=C(O1)C(C)=N(=O)C1=CC=CC=C21)[C@@](C)(O)CC\C=C(/C)CCC=C(C)C,npatlas:6692;pubchem:6439172
BGC0001343,Aurachin D,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC1=C(C)NC2=CC=CC=C2C1=O,npatlas:19718;pubchem:6124753
BGC0001344,Tubulysin A,CCC(C)C(NC(=O)C1CCCCN1C)C(=O)N(COC(=O)CC(C)C)C(CC(OC(C)=O)C1=NC(=CS1)C(=O)NC(CC(C)C(O)=O)CC1=CC=C(O)C=C1)C(C)C,npatlas:16692;pubchem:12134544
BGC0001344,Tubulysin B,CCCC(=O)OCN(C(CC(OC(C)=O)C1=NC(=CS1)C(=O)NC(CC(C)C(O)=O)CC1=CC=C(O)C=C1)C(C)C)C(=O)C(NC(=O)C1CCCCN1C)C(C)CC,npatlas:19305;pubchem:12134545
BGC0001344,Tubulysin C,[H][C@](C)(CC)[C@]([H])(NC(=O)[C@H]1CCCCN1C)C(=O)N(COC(=O)CC)[C@H](C[C@@H](OC(C)=O)C1=NC(=CS1)C(=O)N[C@H](C[C@H](C)C(O)=O)CC1=CC=C(O)C=C1)C(C)C,npatlas:9616;pubchem:11262920
BGC0001344,Tubulysin D,CCC(C)C(NC(=O)C1CCCCN1C)C(=O)N(COC(=O)CC(C)C)C(CC(OC(C)=O)C1=NC(=CS1)C(=O)NC(CC(C)C(O)=O)CC1=CC=CC=C1)C(C)C,npatlas:13309;pubchem:12134546
BGC0001344,Tubulysin E,CCCC(=O)OCN(C(CC(OC(C)=O)C1=NC(=CS1)C(=O)NC(CC(C)C(O)=O)CC1=CC=CC=C1)C(C)C)C(=O)C(NC(=O)C1CCCCN1C)C(C)CC,npatlas:15172;pubchem:12134547
BGC0001344,Tubulysin F,[H][C@](C)(CC)[C@]([H])(NC(=O)[C@H]1CCCCN1C)C(=O)N(COC(=O)CC)[C@H](C[C@@H](OC(C)=O)C1=NC(=CS1)C(=O)N[C@H](C[C@H](C)C(O)=O)CC1=CC=CC=C1)C(C)C,npatlas:13163;pubchem:11285812
BGC0001344,Tubulysin G,[H][C@](C)(CC)[C@]([H])(NC(=O)[C@H]1CCCCN1C)C(=O)N(COC(=O)C=C(C)C)[C@H](C[C@@H](OC(C)=O)C1=NC(=CS1)C(=O)N[C@H](C[C@H](C)C(O)=O)CC1=CC=C(O)C=C1)C(C)C,npatlas:18484;pubchem:101355563
BGC0001344,Tubulysin H,[H][C@](C)(CC)[C@]([H])(NC(=O)[C@H]1CCCCN1C)C(=O)N(COC(C)=O)[C@H](C[C@@H](OC(C)=O)C1=NC(=CS1)C(=O)N[C@H](C[C@H](C)C(O)=O)CC1=CC=CC=C1)C(C)C,npatlas:1723;pubchem:11411735
BGC0001344,Tubulysin I,[H][C@](C)(CC)[C@]([H])(NC(=O)[C@H]1CCCCN1C)C(=O)N(COC(C)=O)[C@H](C[C@@H](OC(C)=O)C1=NC(=CS1)C(=O)N[C@H](C[C@H](C)C(O)=O)CC1=CC=C(O)C=C1)C(C)C,npatlas:11260;pubchem:11422937
BGC0001345,Myxochelin A,OC[C@H](CCCCNC(=O)C1=CC=CC(O)=C1O)NC(=O)C1=CC=CC(O)=C1O,npatlas:2219;pubchem:16093504
BGC0001345,myxochelin B,C1=CC(=C(C(=C1)O)O)C(=O)NCCCC[C@@H](CN)NC(=O)C2=C(C(=CC=C2)O)O,pubchem:10873133
BGC0001346,Bananamide 1,O=C(C(CC(C)C)NC(CC(O)CCCCCCCCC)=O)NC(CC(O)=O)C(NC(C(OC(C(CC(C)C)NC1=O)=O)C)C(NC(C(C)CC)C(NC(CC(C)C)C(NC(CCC(N)=O)C(NC1CC(C)C)=O)=O)=O)=O)=O,
BGC0001346,Bananamide 2,O=C(C(CC(C)C)NC(CC(O)C/C=C/CCCCCC)=O)NC(CC(O)=O)C(NC(C(OC(C(CC(C)C)N1)=O)C)C(NC(C(C)CC)C(NC(CC(C)C)C(NC(CCC(N)=O)C(NC(CC(C)C)C1=O)=O)=O)=O)=O)=O,
BGC0001346,Bananamide 3,O=C(C(CC(C)C)NC(CC(O)CCCCCCC)=O)NC(CC(O)=O)C(NC(C(OC(C(CC(C)C)NC1=O)=O)C)C(NC(C(C)CC)C(NC(CC(C)C)C(NC(CCC(N)=O)C(NC1CC(C)C)=O)=O)=O)=O)=O,
BGC0001347,Poaeamide B,CCCCCCCC(CC(NC(CC(C)C)C(NC(CCC(O)=O)C(NC(C(NC(C(CC)C)C(NC(CC(C)C)C(NC(CO)C(NC(CC(C)C)C(NC(CC(C)C)C(NC(CO)C(NC1C(C)CC)=O)=O)=O)=O)=O)=O)=O)C(C)OC1=O)=O)=O)=O)O,
BGC0001348,JBIR-100,CC1C/C(=C/C=C\CC(OC(=O)/C(=C\C(=C\C(C1O)C)\C)/C)C(C)C(C(C)C2(CC(C(C(O2)C(C)C)C)OC(=O)/C=C/C(=O)O)O)O)/C,pubchem:102518265
BGC0001349,Heronamide A,[H][C@]12\C=C/C=C(C)/[C@@]3([H])[C@H](O)[C@H](O)C=C[C@]3([H])\C=C(C)\[C@@]1([H])[C@]1([H])[C@@H](O)C[C@@H](C\C=C\C=C\CCC)N1C2=O,npatlas:2271;pubchem:102257463
BGC0001349,heronamide B,CCC/C=C/C=C/C[C@@H]1C[C@@H]2/C=C/C(=C\[C@@H]3C=C[C@@H]([C@@H]([C@H]3/C(=C/C=C/[C@H]2C(=O)N1)/C)O)O)/C,pubchem:102257462
BGC0001349,Heronamide C,CCC\C=C\C=C\C[C@@H]1C\C=C\C=C(/C)\C=C\C=C/[C@H](O)[C@H](O)\C=C(/C)\C=C\C=C\C(=O)N1,npatlas:2588;pubchem:102257461
BGC0001349,Heronamide D,[H][C@]12\C=C/C=C(C)/[C@@]3([H])[C@H](O)[C@H](O)C=C[C@]3([H])\C=C(C)\[C@@]1([H])[C@]1([H])[C@@H](O)C[C@@H](CC=CC=CC)N1C2=O,npatlas:11575;pubchem:102362803
BGC0001349,Heronamide E,[H][C@]12C[C@@H](CC=CC=CC)NC(=O)[C@]1([H])\C=C\C=C(C)\[C@@]1([H])[C@H](O)[C@H](O)C=C[C@]1([H])\C=C(/C)\C=C\2,npatlas:18373;pubchem:76332081
BGC0001349,Heronamide F,C\C=C\C=C\C[C@@H]1C\C=C\C=C(/C)\C=C\C=C/[C@@H](O)[C@@H](O)\C=C(/C)\C=C\C=C\C(=O)N1,npatlas:6236;pubchem:76332081
BGC0001350,Phormidolide,[H][C@@]12C[C@@]([H])(OC(=O)\C=C(/C)\C=C\C[C@@H](O)CC(=C)\C=C(C)\C1)[C@](C)(O2)[C@@H](O)\C=C(/C)C[C@H]1OC(C)(C)O[C@@H](C[C@H]2OC(C)(C)O[C@@H](C[C@H](CC(=C)C(\OC)=C/Br)OC(=O)CCCCCCCCCCCCCCC)[C@H]2C)C1(C)C,npatlas:4201;pubchem:101209503
BGC0001351,cahuitamycin A,[H]C(=O)N(O)CCC[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H]1COC(=N1)C1=CC=CC=C1O)C(=O)N1NCCC[C@@H]1C(=O)NCCC(O)=O,
BGC0001351,cahuitamycin B,[H]C(=O)N(O)CCC[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)C1=CC=CC=C1O)C(=O)N1NCCC[C@@H]1C(=O)NCCC(O)=O,
BGC0001351,cahuitamycin C,[H]C(=O)N(O)CCC[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H]1COC(=N1)C1=C(C)C=CC=C1O)C(=O)N1NCCC[C@@H]1C(=O)NCCC(O)=O,
